Unnamed: 0,Unnamed: 0.1,GridName,GridRows,GridColumns,NumOfAgents,NumOfObstacles,InstanceId,BranchingFactor,ObstacleDensity,AvgDistanceToGoal,MaxDistanceToGoal,MinDistanceToGoal,AvgStartDistances,AvgGoalDistances,PointsAtSPRatio,A*+OD+ID Success,A*+OD+ID Runtime,A*+OD+ID Solution Cost,A*+OD+ID Expanded,A*+OD+ID Generated,A*+OD+ID Max Group Size,A*+OD+ID Min Group Size,A*+OD+ID Max Group,A*+OD+ID Solution Depth,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Success,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Solution Cost,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Expanded (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Generated (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Closed List Hits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Partial Expansions (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Adoptions (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Pruning Successes (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Pruning Failures (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Nodes Expanded With Goal Cost (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Look Ahead Nodes Created (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Conflicts Bypassed With Adoption (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Cardinal Conflict Splits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Semi-Cardinal Conflict Splits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Non-Cardinal Conflict Splits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes MDDs Built (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Nodes Pushed Back (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Restarts (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Max Group Size (HL),EPEA*/SIC Expanded,EPEA*/SIC Generated,EPEA*/SIC Reopened,EPEA*/SIC BPMX boosts,EPEA*/SIC Closed List Hits,EPEA*/SIC Reopened With Old H,EPEA*/SIC H Updated From Other Area,EPEA*/SIC Max expansion delay,EPEA*/SIC Quick Insertions,EPEA*/SIC Quick Insertions Cancelled,EPEA*/SIC Expanded Full States,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Quick Insertions,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Quick Insertions Cancelled,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Max Group,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Solution Depth,Basic-CBS/(A*/SIC)+ID Success,Basic-CBS/(A*/SIC)+ID Runtime,Basic-CBS/(A*/SIC)+ID Solution Cost,Basic-CBS/(A*/SIC)+ID Expanded,Basic-CBS/(A*/SIC)+ID Generated,Basic-CBS/(A*/SIC)+ID Max Group Size,Basic-CBS/(A*/SIC)+ID Min Group Size,Basic-CBS/(A*/SIC)+ID Max Group,Basic-CBS/(A*/SIC)+ID Solution Depth,ICTS 3E +ID Success,ICTS 3E +ID Runtime,ICTS 3E +ID Solution Cost,ICTS 3E +ID Expanded,ICTS 3E +ID Generated,ICTS 3E +ID Max Group Size,ICTS 3E +ID Min Group Size,ICTS 3E +ID Max Group,ICTS 3E +ID Solution Depth,EPEA*+ID Success,EPEA*+ID Runtime,EPEA*+ID Solution Cost,EPEA*+ID Expanded,EPEA*+ID Generated,EPEA*+ID Max Group Size,EPEA*+ID Min Group Size,EPEA*+ID Max Group,EPEA*+ID Solution Depth,Y,Y Success,Y Runtime,GridSize,Sparsity,bridges
4776,4776,Unknown,190,190,60,3610,0,8.670000000000001e+41,0.1,121.5,233,21,118.5973,120.1721,0.1656787,1,4560.0061,7290,7332,18828,1,1,1,0,1,688.4056,7290,16,26,0,7,0,0,0,16,0,0,0,8,8,0,0,0,1,10492,12589,3,0,5712,0,0,2348,9305,2099,10280,15,6,1,0,1,4774.949000000001,7290,7332,18828,1,1,1,0,1,4701.0341,7290,7332,18828,1,1,1,0,1,4689.0604,7290,7332,18828,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,688.4056,36100,0.0018467220683287165,152
850,850,Unknown,80,80,60,640,1,8.670000000000001e+41,0.1,52.31666667,126,8,48.882509999999996,50.3541,0.3240625,1,4327.0055,3140,5419,14366,2,1,2,1,1,92944.5727,3140,201,260,8,26,0,0,0,4,0,0,0,45,47,0,0,0,3,450647,473451,10216,0,1337958,0,0,16565,267894,75393,416915,154,25,3,1,0,300000.0,-2,3944,9431,2,1,2,0,1,5778.393,3140,3947,9434,2,1,2,1,1,4593.9928,3140,4672,10187,2,1,2,1,A*+OD+ID Runtime,1,4327.0055,6400,0.010416666666666666,37
108,108,Unknown,60,60,15,360,0,30517578125.0,0.1,43.8,78,17,33.83333,32.98333,0.1658333,1,65.764,657,713,1798,1,1,1,0,1,6.4756,657,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,101.3066,657,713,1798,1,1,1,0,1,74.9067,657,713,1798,1,1,1,0,1,58.6234,657,713,1798,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,6.4756,3600,0.0046296296296296285,22
4326,4326,Unknown,180,180,75,0,0,2.65e+52,0.0,123.13333329999999,310,18,127.7916,125.2589,0.2548766,1,18869.3912,9235,9507,28132,1,1,1,0,1,625.4327,9235,6,11,0,2,0,0,0,6,0,0,0,2,4,0,0,0,1,6574,8410,3,0,4683,0,0,4698,6422,908,6574,6,2,1,0,1,18862.6146,9235,9507,28132,1,1,1,0,1,18728.0625,9235,9507,28132,1,1,1,0,1,18821.8952,9235,9507,28132,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,625.4327,32400,0.0023148148148148147,0
4959,4959,Unknown,190,190,25,10830,0,2.98e+17,0.3,125.28,215,24,117.8831,134.8923,0.07149585,1,967.4975,3136,5726,12648,2,1,2,4,1,3391.3632,3136,73,89,14,12,0,0,0,0,0,0,19,13,9,0,0,0,2,53246,44275,14,0,48470,0,0,1781,34985,5930,40162,23,0,2,4,1,1095.8334,3136,3260,6515,2,1,2,4,1,999.6139,3136,3264,6515,2,1,2,4,1,1005.4813,3136,4833,7873,2,1,2,4,A*+OD+ID Runtime,1,967.4975,36100,0.0009893153937475267,2821
4079,4079,Unknown,170,170,85,2890,2,2.5800000000000005e+59,0.1,119.05882350000002,258,18,111.2301,107.1644,0.2586159,1,24561.9639,10121,14498,40176,2,1,2,1,1,104510.9044,10121,145,204,1,15,0,0,0,9,0,0,0,25,49,0,0,0,2,1082474,1099975,703,0,2096285,0,0,142798,836710,158988,1033204,95,24,2,1,0,300000.0,-2,10484,26594,2,1,2,0,1,23182.3732,10121,10487,26597,2,1,2,1,1,22631.3622,10121,12442,28566,2,1,2,1,EPEA*+ID Runtime,1,22631.3622,28900,0.0032679738562091504,130
3252,3252,Unknown,150,150,70,0,0,8.47e+48,0.0,100.3285714,224,11,93.62334,89.49819000000002,0.26626669999999997,1,4469.0706,7024,28128,91008,2,1,2,1,0,300000.0,-2,215,272,0,20,0,0,0,214,0,0,0,30,47,0,0,0,2,1873410,1925220,9086,0,4418650,0,0,46850,1710402,120193,1833034,168,46,2,0,1,30434.2217,7024,8950,24817,3,1,3,1,1,13567.6008,7024,8814,24541,2,1,2,1,1,13734.9293,7024,19275,34155,2,1,2,1,A*+OD+ID Runtime,1,4469.0706,22500,0.003111111111111111,0
2327,2327,Unknown,120,120,55,2160,2,2.780000000000001e+38,0.15,78.38181818,189,14,78.54156,74.88961,0.22229169999999998,1,25449.5408,4316,129177,355063,3,1,3,5,0,300000.0,-2,295,371,26,10,0,0,0,28,0,0,10,34,68,0,0,0,4,947048,885964,10391,0,3168828,0,0,226210,589494,121076,800800,160,33,4,3,0,300000.0,-2,4544,10773,2,1,2,0,1,18242.7931,4316,4561,10797,3,1,3,5,1,11288.193000000001,4316,58555,58978,3,1,3,5,EPEA*+ID Runtime,1,11288.193000000001,14400,0.004493464052287581,182
2684,2684,Unknown,130,130,55,2535,2,2.780000000000001e+38,0.15,97.72727273,184,3,92.12337,82.97533,0.2205326,1,1262.1108,5375,5442,12946,1,1,1,0,1,149.6149,5375,10,18,0,3,0,0,0,10,0,0,0,3,7,0,0,0,1,6564,7696,4,0,3227,0,0,2262,5809,1252,6564,10,6,1,0,1,1300.8275,5375,5442,12946,1,1,1,0,1,1327.4709,5375,5442,12946,1,1,1,0,1,1299.4411,5375,5442,12946,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,149.6149,16900,0.0038287504350852774,213
957,957,Unknown,80,80,70,1280,0,8.47e+48,0.2,54.5,112,2,53.13721999999999,55.85151,0.3307813,1,7860.0017,3825,21509,59404,3,1,3,10,0,300000.0,-2,1055,1165,33,30,0,0,0,3,0,0,18,92,63,0,0,0,3,1459307,1092953,37187,0,3455541,0,0,458304,699384,156237,983950,688,41,3,7,0,300000.0,-2,12418,25517,12,1,12,4,1,6342.1109,3825,4671,9999,3,1,3,10,1,6218.8091,3825,13967,17239,3,1,3,10,EPEA*+ID Runtime,1,6218.8091,6400,0.013671875,191
2723,2723,Unknown,130,130,35,3380,2,2.91e+24,0.2,84.25714286,162,17,81.44444,80.62222,0.1414201,1,1261.9608,2953,5904,16509,2,1,2,4,1,5155.2712,2953,95,120,16,1,0,0,0,2,0,0,11,16,14,0,0,0,3,37210,38694,7,0,32686,0,0,810,26065,6897,32154,43,2,3,4,1,33380.3341,2953,4181,9076,2,1,2,4,1,1391.3423,2953,3090,6882,2,1,2,4,1,1217.4432,2953,4534,8350,2,1,2,4,EPEA*+ID Runtime,1,1217.4432,16900,0.0025887573964497052,448
2704,2704,Unknown,130,130,5,3380,1,3125.0,0.2,96.6,110,77,71.2,70.0,0.02751479,1,28.36230001,483,483,1078,1,1,1,0,1,1.2764,483,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,29.4323,483,483,1078,1,1,1,0,1,36.1577,483,483,1078,1,1,1,0,1,29.14210001,483,483,1078,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,1.2764,16900,0.00036982248520710064,435
5117,5117,Unknown,200,200,30,4000,2,9.31e+20,0.1,127.03333329999998,278,17,125.7161,136.871,0.08565,1,1089.9928,3811,3812,9754,1,1,1,0,1,71.80919999,3811,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,636,942,1,0,189,0,0,118,598,179,636,0,0,1,0,1,1158.9713,3811,3812,9754,1,1,1,0,1,1146.3223,3811,3812,9754,1,1,1,0,1,1142.4949,3811,3812,9754,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,71.80919999,40000,0.0008333333333333334,146
5579,5579,Unknown,8,8,3,0,1,125.0,0.0,5.666666667,8,1,2.666667,2.666667,0.28125,1,3.9819999999999998,17,17,44,1,1,1,0,1,0.0804,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2.2569,17,17,44,1,1,1,0,1,2.2416,17,17,44,1,1,1,0,1,2.4047,17,17,44,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,0.0804,64,0.046875,0
5127,5127,Unknown,200,200,50,4000,0,8.88e+34,0.1,137.7,317,12,129.0345,133.5561,0.144975,1,16255.2642,6885,48211,146767,2,1,2,0,1,902.1935,6885,8,13,0,4,0,0,0,8,0,0,0,4,4,0,0,0,1,18132,20003,4,0,12746,0,0,10963,16668,2254,18132,8,4,1,0,1,12626.3528,6885,7058,17914,2,1,2,0,1,12236.1028,6885,7059,17913,2,1,2,0,1,12936.4002,6885,33800,44706,2,1,2,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,902.1935,40000,0.0013888888888888892,184
5159,5159,Unknown,200,200,15,6000,2,30517578125.0,0.15,129.46666670000002,271,28,112.0667,108.8833,0.043925,1,353.5632,1942,1942,4623,1,1,1,0,1,43.02170002,1942,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,461,646,0,0,120,0,0,62,433,145,461,0,0,1,0,1,342.3898,1942,1942,4623,1,1,1,0,1,333.8938,1942,1942,4623,1,1,1,0,1,340.2635,1942,1942,4623,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,43.02170002,40000,0.00044117647058823536,493
4606,4606,Unknown,180,180,30,9720,1,9.31e+20,0.3,97.56666667,211,0,103.5118,93.0,0.07154321,1,67456.1858,2937,187958,368830,3,1,3,10,1,83147.3768,2937,162,207,6,10,0,0,0,0,0,0,15,28,17,0,0,0,2,1081326,460603,2557,0,2464767,0,0,25759,410583,15709,447545,75,7,2,10,1,2460.6716,2937,3082,6134,4,1,4,10,1,12550.2019,2937,3175,6458,3,1,3,10,1,43411.8799,2937,149766,68150,3,1,3,10,Basic-CBS/(A*/SIC)+ID Runtime,1,2460.6716,32400,0.0013227513227513227,2524
908,908,Unknown,80,80,70,960,2,8.47e+48,0.15,52.97142857,101,8,55.37826999999999,55.49819,0.3551562,1,5090.8951,3711,5948,15165,2,1,2,3,0,300000.0,-2,1018,1202,3,0,0,0,0,738,0,0,16,72,99,0,0,0,4,1648030,1723739,154432,0,3284084,0,0,17524,1064588,385320,1615679,810,54,4,2,1,6153.6173,3711,4255,9841,2,1,2,3,1,5934.1284,3711,4190,9698,3,1,3,3,1,4937.3941,3711,5167,10656,2,1,2,3,EPEA*+ID Runtime,1,4937.3941,6400,0.012867647058823529,87
2352,2352,Unknown,120,120,15,2880,0,30517578125.0,0.2,97.2,189,36,76.58334,75.05,0.09069444,1,274.7067,1458,1458,3245,1,1,1,0,1,82.8567,1458,2,5,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,840,942,0,0,273,0,0,187,676,180,778,2,0,1,0,1,303.5924,1458,1458,3245,1,1,1,0,1,293.0663,1458,1458,3245,1,1,1,0,1,304.6674,1458,1458,3245,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,82.8567,14400,0.0013020833333333333,373
5000,5000,Unknown,200,200,5,0,2,3125.0,0.0,104.8,159,70,78.93333,76.93333,0.0114,1,27.92570001,524,524,1577,1,1,1,0,1,25.43289995,524,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,200,400,0,0,0,0,0,0,200,22,200,0,0,1,0,1,44.333,524,524,1577,1,1,1,0,1,43.30449998,524,524,1577,1,1,1,0,1,36.25410002,524,524,1577,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,25.43289995,40000,0.000125,0
1145,1145,Unknown,90,90,40,405,2,9.09e+27,0.05,64.775,131,17,58.15854,58.33781,0.2540741,1,1437.415,2591,3416,8724,1,1,1,0,1,134.9443,2591,5,9,0,2,0,0,0,5,0,0,0,2,3,0,0,0,1,1582,2088,2,0,861,0,0,760,1471,390,1582,4,0,1,0,1,1383.1961,2591,3416,8724,1,1,1,0,1,1434.1381,2591,3416,8724,1,1,1,0,1,1401.8929,2591,3416,8724,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,134.9443,8100,0.005198180636777128,10
5429,5429,brc202d,481,530,45,211779,0,2.84e+31,0.830734,149.3111111,408,10,406.8831,376.5662,0.01918958,1,10252.8288,6721,22138,48944,2,1,2,2,1,1822.3513,6721,12,24,0,1,0,0,0,5,0,0,6,3,3,0,0,0,1,30932,23857,14,0,25533,0,0,2779,20496,1907,22246,5,0,1,2,1,9520.9146,6721,7631,20173,2,1,2,2,1,9951.5798,6721,7633,20173,2,1,2,2,1,10030.0517,6721,17283,27521,2,1,2,2,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,1822.3513,254930,0.0010428495284002688,364
5926,5926,Unknown,8,8,5,12,8,3125.0,0.1875,6.0,8,4,4.4,4.133333,0.40625,1,10.3704,32,59,143,2,1,2,2,1,26.7236,32,4,7,0,3,0,0,0,2,0,0,1,4,0,0,0,0,1,165,113,0,0,86,0,0,49,87,0,103,4,0,1,2,1,17.7872,32,33,73,2,1,2,2,1,8.751,32,37,79,2,1,2,2,1,8.2337,32,51,85,2,1,2,2,EPEA*+ID Runtime,1,8.2337,64,0.09615384615384616,9
2112,2112,Unknown,110,110,40,3630,0,9.09e+27,0.3,90.575,170,8,82.72439,83.96951,0.191405,1,5122.045,3631,22162,49925,3,1,3,8,0,300000.0,-2,356,450,20,30,0,0,0,21,0,0,27,93,24,0,0,0,4,1540151,1008016,4429,0,7488911,0,0,63069,665813,108706,975616,228,26,4,7,1,3355.8439,3631,3849,7530,3,1,3,8,1,2964.4856,3631,3863,7567,3,1,3,8,1,3570.7403,3631,14221,14133,3,1,3,8,ICTS 3E +ID Runtime,1,2964.4856,12100,0.004722550177095631,960
2969,2969,Unknown,140,140,20,1960,2,95400000000000.0,0.1,84.8,206,31,83.84761999999998,95.86667,0.08357143,1,416.7967,1696,1696,4350,1,1,1,0,1,50.23269999,1696,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,439,586,0,0,160,0,0,99,404,77,439,0,0,1,0,1,634.5439,1696,1696,4350,1,1,1,0,1,456.1767001,1696,1696,4350,1,1,1,0,1,460.6569,1696,1696,4350,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,50.23269999,19600,0.0011337868480725626,103
3189,3189,Unknown,140,140,50,5880,0,8.88e+34,0.3,112.36,223,0,96.64549,99.58745,0.1628061,1,7370.1927,5632,40922,96103,3,1,3,14,1,177062.1865,5632,922,1038,36,20,0,0,0,0,0,0,41,64,66,0,0,0,3,2588409,1957493,23593,0,5128863,0,0,23985,1336100,241650,1838233,437,36,3,14,1,6385.7962,5632,6281,12356,3,1,3,14,1,5891.7568,5632,6296,12376,3,1,3,14,1,6075.3031,5632,24250,25642,3,1,3,14,ICTS 3E +ID Runtime,1,5891.7568,19600,0.003644314868804665,1617
4589,4589,Unknown,180,180,85,8100,2,2.5800000000000005e+59,0.25,115.6705882,272,0,117.5007,102.4027,0.18540120000000002,0,300000.0,-2,462095,1333371,5,1,5,7,0,300000.0,-2,298,365,10,0,0,0,0,14,0,0,30,24,23,0,0,0,3,1866344,1225086,6473,0,7039813,0,0,27422,867080,151156,1205212,151,11,3,4,1,295317.6862,9844,11683,23449,12,1,12,12,0,300000.0,-2,11361,23173,6,1,6,7,0,300000.0,-2,164466,141274,5,1,5,7,Basic-CBS/(A*/SIC)+ID Runtime,1,295317.6862,32400,0.003497942386831276,1573
1807,1807,Unknown,110,110,40,0,1,9.09e+27,0.0,70.15,147,17,71.06219,65.84756,0.2128926,1,1056.2336,2806,3033,8866,1,1,1,0,1,49.14579999,2806,2,5,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,439,827,0,0,51,0,0,52,437,218,439,2,0,1,0,1,1044.6405,2806,3033,8866,1,1,1,0,1,964.7308,2806,3033,8866,1,1,1,0,1,970.6535,2806,3033,8866,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,49.14579999,12100,0.003305785123966942,0
5283,5283,Unknown,200,200,55,10000,0,2.780000000000001e+38,0.25,145.5090909,319,31,132.6494,132.4623,0.14400000000000002,1,6902.0161,8007,17756,43975,2,1,2,4,0,300000.0,-2,520,619,20,30,0,0,0,59,0,0,20,70,59,0,0,0,3,2374013,1943996,11740,0,6185610,0,0,42094,1238233,330600,1874648,385,32,3,3,1,7042.5993,8007,8717,17922,2,1,2,4,1,6506.5982,8007,8718,17912,2,1,2,4,1,6621.8809999999985,8007,13875,22624,2,1,2,4,ICTS 3E +ID Runtime,1,6506.5982,40000,0.0018333333333333333,1942
4852,4852,Unknown,190,190,15,7220,1,30517578125.0,0.2,143.06666669999996,261,19,131.5,125.8833,0.05814404,1,357.0677,2146,2146,4853,1,1,1,0,1,17.02899998,2146,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,332.3076,2146,2146,4853,1,1,1,0,1,347.67800000000005,2146,2146,4853,1,1,1,0,1,332.9861,2146,2146,4853,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,17.02899998,36100,0.0005193905817174517,919
4815,4815,Unknown,190,190,40,5415,0,9.09e+27,0.15,148.025,300,19,133.3915,128.7683,0.13,1,3236.8335,5921,6093,14368,1,1,1,0,1,776.8468,5921,5,10,0,1,0,0,0,5,0,0,0,2,3,0,0,0,1,17263,17728,4,0,11109,0,0,7283,15062,2301,17224,5,3,1,0,1,3144.6291,5921,6093,14368,1,1,1,0,1,3061.6308,5921,6093,14368,1,1,1,0,1,3036.177,5921,6093,14368,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,776.8468,36100,0.0013035685188202706,419
994,994,Unknown,80,80,45,1600,1,2.84e+31,0.25,52.24444444,115,0,51.03672,51.01449,0.2192187,0,300000.0,-2,131545,427611,7,1,7,13,0,300000.0,-2,646,749,28,10,0,0,0,25,0,0,57,43,41,0,0,0,6,1286215,1052712,15175,0,4676690,0,0,46373,673998,139832,1005091,348,3,6,14,1,15412.4004,2372,3034,6016,12,1,12,21,0,300000.0,-2,2857,5773,7,1,7,13,0,300000.0,-2,23505,23169,6,1,6,13,Basic-CBS/(A*/SIC)+ID Runtime,1,15412.4004,6400,0.009375,358
2303,2303,Unknown,120,120,15,2160,2,30517578125.0,0.15,78.53333333,138,29,70.95,69.26666999999999,0.07548611,1,174.8057,1178,1178,2874,1,1,1,0,1,9.270400002999999,1178,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,183.5821,1178,1178,2874,1,1,1,0,1,184.5169,1178,1178,2874,1,1,1,0,1,191.7529,1178,1178,2874,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,9.270400002999999,14400,0.0012254901960784314,192
2481,2481,Unknown,120,120,60,4320,0,8.670000000000001e+41,0.3,93.18333333,172,8,88.71639,90.09509,0.1983333,1,116577.8889,5612,206848,608262,5,1,5,21,0,300000.0,-2,279,327,44,10,0,0,0,26,0,0,58,38,6,0,0,0,3,1887016,646659,4939,0,5032986,0,0,248556,579186,22374,630595,63,6,3,9,0,300000.0,-2,10276,19599,20,1,20,5,1,34381.9892,5612,6511,12855,5,1,5,21,1,38766.0705,5612,74244,63354,5,1,5,21,ICTS 3E +ID Runtime,1,34381.9892,14400,0.005952380952380952,1207
3971,3971,Unknown,170,170,75,0,2,2.65e+52,0.0,122.4,270,2,112.2744,111.8575,0.27595159999999996,1,12945.5147,9180,11024,31234,1,1,1,0,1,709.6397,9180,16,26,0,7,0,0,0,16,0,0,0,7,9,0,0,0,1,7152,10513,11,0,3600,0,0,1527,6892,1867,7152,16,5,1,0,1,12960.3282,9180,11024,31234,1,1,1,0,1,13839.9625,9180,11024,31234,1,1,1,0,1,13603.3375,9180,11024,31234,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,709.6397,28900,0.0025951557093425604,0
5631,5631,Unknown,8,8,8,0,3,390625.0,0.0,4.625,8,2,4.25,4.6666669999999995,0.609375,1,4.2010000000000005,37,42,122,1,1,1,0,1,0.2853,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2.3741,37,42,122,1,1,1,0,1,2.4128,37,42,122,1,1,1,0,1,2.5193,37,42,122,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,0.2853,64,0.125,0
797,797,Unknown,80,80,55,320,2,2.780000000000001e+38,0.05,57.03636364,121,7,51.8987,52.65585,0.3573438,1,2402.448,3137,3294,8989,1,1,1,0,1,296.9021,3137,10,16,0,5,0,0,0,10,0,0,0,7,3,0,0,0,1,3105,3932,8,0,1839,0,0,1601,2855,592,3095,10,4,1,0,1,2400.5856,3137,3294,8989,1,1,1,0,1,2450.3891,3137,3294,8989,1,1,1,0,1,2611.8633,3137,3294,8989,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,296.9021,6400,0.009046052631578948,6
5094,5094,Unknown,200,200,80,2000,0,8.270000000000002e+55,0.05,149.625,317,9,135.9055,132.0364,0.233725,1,21816.1506,11972,31294,79830,2,1,2,2,1,113082.7998,11972,240,309,7,15,0,0,0,7,0,0,0,30,60,0,0,0,2,1216342,1201274,2186,0,2350873,0,0,25505,926432,163059,1110680,154,27,2,2,1,65402.5576,11972,13713,36393,3,1,3,2,1,64556.8773,11972,13306,35568,3,1,3,2,1,21713.4617,11972,25070,45479,2,1,2,2,EPEA*+ID Runtime,1,21713.4617,40000,0.002105263157894737,22
3534,3534,Unknown,150,150,30,6750,0,9.31e+20,0.3,124.8,226,29,111.3699,103.8172,0.1098222,1,1860.0375,3746,5598,11547,2,1,2,2,0,300000.0,-2,115,172,4,7,0,0,0,61,0,0,20,34,14,0,0,0,4,684037,572985,9129,0,3470934,0,0,192613,300816,74619,518492,66,4,4,1,1,2026.7285,3746,4007,7836,2,1,2,2,1,1977.8225,3746,4011,7840,2,1,2,2,1,1843.7633,3746,5043,8651,2,1,2,2,EPEA*+ID Runtime,1,1843.7633,22500,0.0019047619047619048,1880
2063,2063,Unknown,110,110,40,3025,2,9.09e+27,0.25,74.075,150,22,73.43658,72.08171,0.1747108,1,3879.7416,2968,13602,39463,3,1,3,5,1,51692.4778,2968,255,336,4,13,0,0,0,3,0,0,35,35,27,0,0,0,3,332881,291479,287,0,634627,0,0,4402,202514,47168,274549,169,10,3,5,1,10287.749,2968,3235,6717,14,1,14,5,1,2941.0698,2968,3167,6568,3,1,3,5,1,3441.9832,2968,7731,10630,3,1,3,5,ICTS 3E +ID Runtime,1,2941.0698,12100,0.004407713498622589,622
2431,2431,Unknown,120,120,60,3600,1,8.670000000000001e+41,0.25,86.96666667,169,10,87.70274,78.53551999999998,0.21298609999999998,1,21403.3261,5226,53985,146923,3,1,3,8,0,300000.0,-2,445,530,34,10,0,0,0,58,0,0,37,54,38,0,0,0,4,1150437,968548,9425,0,3805639,0,0,38252,554219,174459,943038,195,24,4,7,1,196121.9466,5226,8448,17133,7,1,7,8,1,11942.5882,5226,5877,12090,3,1,3,8,1,15246.7559,5226,26361,29043,3,1,3,8,ICTS 3E +ID Runtime,1,11942.5882,14400,0.005555555555555557,752
